Name,URL,Image,Kinds,Summary,Description
Adobe Acrobat Sign,https://learn.microsoft.com/ja-jp/connectors/adobesign/,https://connectoricons-prod.azureedge.net/releases/v1.0.1591/1.0.1591.2961/adobesign/icon.png,Action,契約のフォーム フィールド データを JSON 形式で取得する,契約の対話型フォーム フィールドに入力されたデータを取得します。
Adobe Acrobat Sign,https://learn.microsoft.com/ja-jp/connectors/adobesign/,https://connectoricons-prod.azureedge.net/releases/v1.0.1591/1.0.1591.2961/adobesign/icon.png,Action,契約のフォーム フィールドのデータを取得する (旧) [非推奨],契約の対話型フォーム フィールドに入力されたデータを取得します。
Adobe Acrobat Sign,https://learn.microsoft.com/ja-jp/connectors/adobesign/,https://connectoricons-prod.azureedge.net/releases/v1.0.1591/1.0.1591.2961/adobesign/icon.png,Action,契約の状態を取得する,この操作では、状態など、契約の現在の情報をすべてフェッチします。
Adobe Acrobat Sign,https://learn.microsoft.com/ja-jp/connectors/adobesign/,https://connectoricons-prod.azureedge.net/releases/v1.0.1591/1.0.1591.2961/adobesign/icon.png,Action,契約の状態を取得する [非推奨],このアクションは非推奨になりました。 代わりに、契約の状態を取得する を使用してください。
Adobe Acrobat Sign,https://learn.microsoft.com/ja-jp/connectors/adobesign/,https://connectoricons-prod.azureedge.net/releases/v1.0.1591/1.0.1591.2961/adobesign/icon.png,Action,契約を取り消す,パスが含む agreementId で識別した契約をキャンセルします。
Adobe Acrobat Sign,https://learn.microsoft.com/ja-jp/connectors/adobesign/,https://connectoricons-prod.azureedge.net/releases/v1.0.1591/1.0.1591.2961/adobesign/icon.png,Action,署名 URL を取得する,この操作では、契約の現在の署名者の電子署名ページの URL を取得します。
Adobe Acrobat Sign,https://learn.microsoft.com/ja-jp/connectors/adobesign/,https://connectoricons-prod.azureedge.net/releases/v1.0.1591/1.0.1591.2961/adobesign/icon.png,Action,署名された契約書の PDF を入手する,この操作では、結合された、または署名された契約の PDF ファイル ストリームをフェッチします。 ファイル ストリームは、ファイル拡張子が .pdf で終わるファイル名で保存する必要があることに注意してください。
Adobe Acrobat Sign,https://learn.microsoft.com/ja-jp/connectors/adobesign/,https://connectoricons-prod.azureedge.net/releases/v1.0.1591/1.0.1591.2961/adobesign/icon.png,Action,署名された契約書の PDF を入手する [非推奨],このアクションは非推奨になりました。 代わりに、署名された契約書の PDF を入手する を使用してください。
Adobe Acrobat Sign,https://learn.microsoft.com/ja-jp/connectors/adobesign/,https://connectoricons-prod.azureedge.net/releases/v1.0.1591/1.0.1591.2961/adobesign/icon.png,Trigger,契約が参加者に送信される場合,契約が参加者に送信されるときに、新しいフローをトリガーします。
Adobe Acrobat Sign,https://learn.microsoft.com/ja-jp/connectors/adobesign/,https://connectoricons-prod.azureedge.net/releases/v1.0.1591/1.0.1591.2961/adobesign/icon.png,Trigger,契約の状態を変更するとき,契約の状態が変更されると新しいフローをトリガーします。 作成、完了など、最も一般的な契約イベントをカバーします。
Adobe Acrobat Sign,https://learn.microsoft.com/ja-jp/connectors/adobesign/,https://connectoricons-prod.azureedge.net/releases/v1.0.1591/1.0.1591.2961/adobesign/icon.png,Trigger,契約ワークフローが正常に完了したとき,契約ワークフローが正常に完了したときに新しいフローをトリガーします
Adobe Acrobat Sign,https://learn.microsoft.com/ja-jp/connectors/adobesign/,https://connectoricons-prod.azureedge.net/releases/v1.0.1591/1.0.1591.2961/adobesign/icon.png,Trigger,新しい契約が作成される場合,新しい契約が作成された時に、新しいフローをトリガーします。
Adobe Creative Cloud (プレビュー),https://learn.microsoft.com/ja-jp/connectors/adobecreativecloud/,https://connectoricons-prod.azureedge.net/releases/v1.0.1551/1.0.1551.2693/adobecreativecloud/icon.png,Action,この操作により、指定されたフォルダー内のすべての資産が一覧表示されます。,フォルダー パス
Adobe Creative Cloud (プレビュー),https://learn.microsoft.com/ja-jp/connectors/adobecreativecloud/,https://connectoricons-prod.azureedge.net/releases/v1.0.1551/1.0.1551.2693/adobecreativecloud/icon.png,Action,この操作により、資産がエクスポート先の資産パスにコピーされます。,ソース資産パス
Adobe Creative Cloud (プレビュー),https://learn.microsoft.com/ja-jp/connectors/adobecreativecloud/,https://connectoricons-prod.azureedge.net/releases/v1.0.1551/1.0.1551.2693/adobecreativecloud/icon.png,Action,この操作は、指定された資産 ID の資産の詳細を取得します。,資産 ID
Adobe Creative Cloud (プレビュー),https://learn.microsoft.com/ja-jp/connectors/adobecreativecloud/,https://connectoricons-prod.azureedge.net/releases/v1.0.1551/1.0.1551.2693/adobecreativecloud/icon.png,Action,この操作は、指定された資産 ID の資産コンテンツを取得します。,資産 ID
Adobe Creative Cloud (プレビュー),https://learn.microsoft.com/ja-jp/connectors/adobecreativecloud/,https://connectoricons-prod.azureedge.net/releases/v1.0.1551/1.0.1551.2693/adobecreativecloud/icon.png,Action,この操作は、指定された資産パスの資産の詳細を取得します。,資産パス
Adobe Creative Cloud (プレビュー),https://learn.microsoft.com/ja-jp/connectors/adobecreativecloud/,https://connectoricons-prod.azureedge.net/releases/v1.0.1551/1.0.1551.2693/adobecreativecloud/icon.png,Action,この操作は、指定された資産パスの資産を削除します。,資産パス
Adobe Creative Cloud (プレビュー),https://learn.microsoft.com/ja-jp/connectors/adobecreativecloud/,https://connectoricons-prod.azureedge.net/releases/v1.0.1551/1.0.1551.2693/adobecreativecloud/icon.png,Action,この操作は、指定された資産パスの資産コンテンツを取得します。,資産パス
Adobe Creative Cloud (プレビュー),https://learn.microsoft.com/ja-jp/connectors/adobecreativecloud/,https://connectoricons-prod.azureedge.net/releases/v1.0.1551/1.0.1551.2693/adobecreativecloud/icon.png,Trigger,この操作は、Creative Cloud で資産のコンテンツが更新されたときにトリガーします。,本文
Adobe PDF Services,https://learn.microsoft.com/ja-jp/connectors/adobepdftools/,https://connectoricons-prod.azureedge.net/releases/v1.0.1608/1.0.1608.3077/adobepdftools/icon.png,Action,JSON オブジェクトで PDF 構造を抽出する,JSON オブジェクトで PDF 構造を抽出します。 拡張子が .pdf であるファイルのみに対応します。
Adobe PDF Services,https://learn.microsoft.com/ja-jp/connectors/adobepdftools/,https://connectoricons-prod.azureedge.net/releases/v1.0.1608/1.0.1608.3077/adobepdftools/icon.png,Action,JSON ファイルで PDF 構造を抽出する,JSON ファイルで PDF 構造を抽出します。 拡張子が .pdf であるファイルのみに対応します。
Adobe PDF Services,https://learn.microsoft.com/ja-jp/connectors/adobepdftools/,https://connectoricons-prod.azureedge.net/releases/v1.0.1608/1.0.1608.3077/adobepdftools/icon.png,Action,OCR を使用して検索可能な PDF を作成する,PDF ファイルを OCR 処理します。 拡張子が .pdf であるファイルのみに対応します。
Adobe PDF Services,https://learn.microsoft.com/ja-jp/connectors/adobepdftools/,https://connectoricons-prod.azureedge.net/releases/v1.0.1608/1.0.1608.3077/adobepdftools/icon.png,Action,PDF からテーブルを抽出する,PDF ドキュメントからテーブルを .xlsx 形式で抽出します。 拡張子が .pdf であるファイルのみに対応します。
Adobe PDF Services,https://learn.microsoft.com/ja-jp/connectors/adobepdftools/,https://connectoricons-prod.azureedge.net/releases/v1.0.1608/1.0.1608.3077/adobepdftools/icon.png,Action,PDF から保護を削除する,保護されたドキュメントのパスワード、セキュリティ、アクセス許可を解除します。 拡張子が .pdf のファイルのみがサポートされます。
Adobe PDF Services,https://learn.microsoft.com/ja-jp/connectors/adobepdftools/,https://connectoricons-prod.azureedge.net/releases/v1.0.1608/1.0.1608.3077/adobepdftools/icon.png,Action,PDF から画像を抽出する,PDF ドキュメントから画像を抽出します。 拡張子が .pdf であるファイルのみに対応します。
Adobe PDF Services,https://learn.microsoft.com/ja-jp/connectors/adobepdftools/,https://connectoricons-prod.azureedge.net/releases/v1.0.1608/1.0.1608.3077/adobepdftools/icon.png,Action,PDF を Excel に変換する,PDF ファイルを Excel ファイルに変換します。 拡張子が .pdf であるファイルのみに対応します。
Adobe PDF Services,https://learn.microsoft.com/ja-jp/connectors/adobepdftools/,https://connectoricons-prod.azureedge.net/releases/v1.0.1608/1.0.1608.3077/adobepdftools/icon.png,Action,PDF を PPT に変換する,PDF ファイルを PPT に変換します。 拡張子が .pdf であるファイルのみに対応します。
Adobe PDF Services,https://learn.microsoft.com/ja-jp/connectors/adobepdftools/,https://connectoricons-prod.azureedge.net/releases/v1.0.1608/1.0.1608.3077/adobepdftools/icon.png,Action,PDF を Word に変換する,PDF ファイルを Word ファイルに変換します。 拡張子が .pdf であるファイルのみに対応します。
Adobe PDF Services,https://learn.microsoft.com/ja-jp/connectors/adobepdftools/,https://connectoricons-prod.azureedge.net/releases/v1.0.1608/1.0.1608.3077/adobepdftools/icon.png,Action,PDF をエクスポート,PDF ファイルをさまざまな形式に変換します。 サポートされている出力形式は、.doc、.docx、.jpeg、.png、.pptx、.rtf、.xlsx です。
Adobe PDF Services,https://learn.microsoft.com/ja-jp/connectors/adobepdftools/,https://connectoricons-prod.azureedge.net/releases/v1.0.1608/1.0.1608.3077/adobepdftools/icon.png,Action,PDF をコピー、編集、印刷から保護する,PDF ドキュメントをコピー、編集、印刷から保護します。 拡張子が .pdf であるファイルのみに対応します。
Adobe PDF Services,https://learn.microsoft.com/ja-jp/connectors/adobepdftools/,https://connectoricons-prod.azureedge.net/releases/v1.0.1608/1.0.1608.3077/adobepdftools/icon.png,Action,PDF を分割,PDF ドキュメントを複数の PDF ドキュメントに分割します。 拡張子が .pdf であるファイルのみに対応します。
